0.000000000	0.000000000
0.000020175	0.001464735
0.000057513	0.003229169
0.000093706	0.004644241
0.000140052	0.006247463
0.000193546	0.007917590
0.000248894	0.009507623
0.000299303	0.010865648
0.000369611	0.012649433
0.000428478	0.014063716
0.000495588	0.015604322
0.000571920	0.017278970
0.000640305	0.018719737
0.000725860	0.020454527
0.000810237	0.022101598
0.000891046	0.023627143
0.000965872	0.024999521
0.001060150	0.026679404
0.001147289	0.028188096
0.001240659	0.029762415
0.001340629	0.031404070
0.001447586	0.033114750
0.001542319	0.034593885
0.001642420	0.036123051
0.001748139	0.037703195
0.001859735	0.039335250
0.001953398	0.040678557
0.002076247	0.042406351
0.002179269	0.043827396
0.002314284	0.045653819
0.002427418	0.047154874
0.002545296	0.048692189
0.002668080	0.050266187
0.002795932	0.051877282
0.002912078	0.053317562
0.003049888	0.054999292
0.003175011	0.056501971
0.003304509	0.058034167
0.003438504	0.059596125
0.003577119	0.061188085
0.003720479	0.062810278
0.003847218	0.064224790
0.003999732	0.065903720
0.004134510	0.067367176
0.004273131	0.068853426
0.004439847	0.070616579
0.004587089	0.072152644
0.004738449	0.073711885
0.004894017	0.075294413
0.005053882	0.076900335
0.005190435	0.078256380
0.005358417	0.079905450
0.005530958	0.081578193
0.005678276	0.082990118
0.005859424	0.084706483
0.006014048	0.086154872
0.006172083	0.087619906
0.006366331	0.089400195
0.006532072	0.090901993
0.006701408	0.092420560
0.006874399	0.093955928
0.007051103	0.095508131
0.007231580	0.097077195
0.007415891	0.098663147
0.007604097	0.100266011
0.007796258	0.101885807
0.007952857	0.103193686
0.008152294	0.104844003
0.008355860	0.106511295
0.008521709	0.107857195
0.008732868	0.109555070
0.008926580	0.111097598
0.009123827	0.112653897
0.009324657	0.114223967
0.009506208	0.115631061
0.009737258	0.117405441
0.009925384	0.118837006
0.010116487	0.120279441
0.010359635	0.122097983
0.010557562	0.123564853
0.010758577	0.125042570
0.010962715	0.126531126
0.011196161	0.128218796
0.011407051	0.129730347
0.011621172	0.131252700
0.011838561	0.132785841
0.012059251	0.134329755
0.012283279	0.135884427
0.012510679	0.137449837
0.012741489	0.139025969
0.012975742	0.140612803
0.013213476	0.142210318
0.013454726	0.143818491
0.013668720	0.145234282
0.013916660	0.146862378
0.014168220	0.148501063
0.014391320	0.149943491
0.014649766	0.151601960
0.014878947	0.153061655
0.015111004	0.154529376
0.015379783	0.156216678
0.015618086	0.157701531
0.015859344	0.159194345
0.016103580	0.160695097
0.016386403	0.162420038
0.016601091	0.163720348
0.016890868	0.165463296
0.017147708	0.166996681
0.017407654	0.168537879
0.017670731	0.170086863
0.017898723	0.171420657
0.018206385	0.173208105
0.018439848	0.174555131
0.018754863	0.176360157
0.018993884	0.177720315
0.019275804	0.179314336
0.019520062	0.180686595
0.019849582	0.182525134
0.020099563	0.183910321
0.020394361	0.185533430
0.020649734	0.186930521
0.020950865	0.188567460
0.021211703	0.189976355
0.021519254	0.191627008
0.021785632	0.193047603
0.022099690	0.194711846
0.022371681	0.196144036
0.022692332	0.197821741
0.022970012	0.199265416
0.023297342	0.200956455
0.023580783	0.202411500
0.023866909	0.203871755
0.024204156	0.205582040
0.024496151	0.207053494
0.024790880	0.208530077
0.025088358	0.210011762
0.025388602	0.211498523
0.025742424	0.213239565
0.026048712	0.214737233
0.026357815	0.216239891
0.026669748	0.217747512
0.026984527	0.219260069
0.027302166	0.220777532
0.027622682	0.222299874
0.027946090	0.223827065
0.028272406	0.225359077
0.028601644	0.226895881
0.028933820	0.228437446
0.029268950	0.229983742
0.029607048	0.231534741
0.029948129	0.233090410
0.030292210	0.234650720
0.030639305	0.236215640
0.030989430	0.237785138
0.031342598	0.239359183
0.031698826	0.240937743
0.031998012	0.242256555
0.032359888	0.243843309
0.032724865	0.245434487
0.033092958	0.247030056
0.033402075	0.248362946
0.033775920	0.249966479
0.034152923	0.251574310
0.034469496	0.252917345
0.034852327	0.254532966
0.035238358	0.256152788
0.035562484	0.257505742
0.035954418	0.259133177
0.036349592	0.260764715
0.036681368	0.262127357
0.037082520	0.263766328
0.037419297	0.265135113
0.037826474	0.266781397
0.038168292	0.268156226
0.038581540	0.269809703
0.038998121	0.271467053
0.039347806	0.272851025
0.039770531	0.274515381
0.040125355	0.275905139
0.040482528	0.277297494
0.040914273	0.278971818
0.041276640	0.280369808
0.041714642	0.282050834
0.042082242	0.283454355
0.042526546	0.285141955
0.042899416	0.286550903
0.043274693	0.287962281
0.043728243	0.289659217
0.044108843	0.291075866
0.044491876	0.292494876
0.044954763	0.294200876
0.045343171	0.295624999
0.045734035	0.297051411
0.046206351	0.298766199
0.046602641	0.300197566
0.047001411	0.301631149
0.047483245	0.303354447
0.047887492	0.304792826
0.048294240	0.306233347
0.048703497	0.307675988
0.049197955	0.309410028
0.049612755	0.310857252
0.050030084	0.312306521
0.050449951	0.313757812
0.050872361	0.315211103
0.051382653	0.316957765
0.051810683	0.318415371
0.052241279	0.319874902
0.052674447	0.321336333
0.053110193	0.322799641
0.053548524	0.324264802
0.054077974	0.326025516
0.054522013	0.327494671
0.054968658	0.328965603
0.055417913	0.330438288
0.055869786	0.331912702
0.056324282	0.333388822
0.056781408	0.334866623
0.057241169	0.336346082
0.057703572	0.337827173
0.058168622	0.339309874
0.058636325	0.340794159
0.059201113	0.342577469
0.059674673	0.344065156
0.060150905	0.345554351
0.060629813	0.347045028
0.061111404	0.348537164
0.061595683	0.350030735
0.062082655	0.351525715
0.062572325	0.353022081
0.063064700	0.354519808
0.063559783	0.356018872
0.064057581	0.357519248
0.064558099	0.359020911
0.065061340	0.360523837
0.065567311	0.362028002
0.066076016	0.363533381
0.066587460	0.365039950
0.067050092	0.366396816
0.067566753	0.367905577
0.068086167	0.369415455
0.068608339	0.370926427
0.069133272	0.372438467
0.069660971	0.373951552
0.070191441	0.375465656
0.070724686	0.376980754
0.071153256	0.378193459
0.071691506	0.379710286
0.072232543	0.381228039
0.072776371	0.382746693
0.073322993	0.384266223
0.073872413	0.385786605
0.074424636	0.387307814
0.074979666	0.388829826
0.075537505	0.390352615
0.075985774	0.391571315
0.076548680	0.393095442
0.077114405	0.394620277
0.077682954	0.396145797
0.078254330	0.397671976
0.078828535	0.399198790
0.079347726	0.400573403
0.079927317	0.402101355
0.080509747	0.403629871
0.081036348	0.405005955
0.081624180	0.406535475
0.082214860	0.408065486
0.082689427	0.409289759
0.083285239	0.410820595
0.083883907	0.412351856
0.084485432	0.413883515
0.085089817	0.415415550
0.085575357	0.416641357
0.086184896	0.418174006
0.086797302	0.419706961
0.087412578	0.421240200
0.088030724	0.422773696
0.088527280	0.424000588
0.089150599	0.425534489
0.089776795	0.427068580
0.090405870	0.428602838
0.090974483	0.429983750
0.091609031	0.431518258
0.092246464	0.433052862
0.092758455	0.434280524
0.093401081	0.435815242
0.094046595	0.437349989
0.094694997	0.438884742
0.095215768	0.440112458
0.095869373	0.441647161
0.096525870	0.443181803
0.097185261	0.444716361
0.097714824	0.445943855
0.098379425	0.447478201
0.099046920	0.449012396
0.099650124	0.450392980
0.100323123	0.451926824
0.100931281	0.453307054
0.101609785	0.454840462
0.102154642	0.456066924
0.102838363	0.457599841
0.103524983	0.459132453
0.104214501	0.460664736
0.104768170	0.461890236
0.105462906	0.463421870
0.106160541	0.464953111
0.106720703	0.466177731
0.107423556	0.467708207
0.108129307	0.469238226
0.108837956	0.470767765
0.109406927	0.471990961
0.110120791	0.473519579
0.110837551	0.475047653
0.111413009	0.476269632
0.112134982	0.477796672
0.112859848	0.479323106
0.113514682	0.480696318
0.114245045	0.482221538
0.114831382	0.483441158
0.115566948	0.484965155
0.116305404	0.486488441
0.116898213	0.487706469
0.117641866	0.489228421
0.118388405	0.490749600
0.119062735	0.492117941
0.119814751	0.493637593
0.120418402	0.494852640
0.121175603	0.496370773
0.121935681	0.497888032
0.122545777	0.499101121
0.123311030	0.500616753
0.124079154	0.502131451
0.124695682	0.503342448
0.125468971	0.504855411
0.126245124	0.506367381
0.126946090	0.507727246
0.127727681	0.509237271
0.128354975	0.510444460
0.129141710	0.511952573
0.129931298	0.513459595
0.130564983	0.514664339
0.131359701	0.516169345
0.132157265	0.517673202
0.132797323	0.518875374
0.133600001	0.520377112
0.134405516	0.521877645
0.135051929	0.523077117
0.135862542	0.524575429
0.136675982	0.526072480
0.137328728	0.527269126
0.138147250	0.528763855
0.138968589	0.530257268
0.139627646	0.531450964
0.140454047	0.532941957
0.141283256	0.534431578
0.141948600	0.535622202
0.142782851	0.537109306
0.143619898	0.538594984
0.144291504	0.539782414
0.145133573	0.541265478
0.145978426	0.542747063
0.146656268	0.543931182
0.147506120	0.545410057
0.148358744	0.546887402
0.149042793	0.548068091
0.149900393	0.549542633
0.150760752	0.551015592
0.151537405	0.552339846
0.152402991	0.553809747
0.153097393	0.554984420
0.153967914	0.556451364
0.154841169	0.557916641
0.155541696	0.559087578
0.156419861	0.560549808
0.157300746	0.562010320
0.158007365	0.563177411
0.158893131	0.564634788
0.159781602	0.566090399
0.160494278	0.567253534
0.161387602	0.568705923
0.162283614	0.570156498
0.163002312	0.571315570
0.163903148	0.572762837
0.164806656	0.574208243
0.165531337	0.575363147
0.166439638	0.576805161
0.167350593	0.578245269
0.168172692	0.579539681
0.169088673	0.580976120
0.169823311	0.582123794
0.170744031	0.583556703
0.171667375	0.584987629
0.172407889	0.586130862
0.173335939	0.587558179
0.174266594	0.588983468
0.175106379	0.590264444
0.176041964	0.591685840
0.176792247	0.592821396
0.177732479	0.594239052
0.178675283	0.595654608
0.179431327	0.596785463
0.180378742	0.598197204
0.181328708	0.599606804
0.182185826	0.600873563
0.183140619	0.602279056
0.183906229	0.603401810
0.184865569	0.604803363
0.185827425	0.606202708
0.186791790	0.607599829
0.187565034	0.608715848
0.188533892	0.610108933
0.189505236	0.611499756
0.190284048	0.612610709
0.191259846	0.613997427
0.192238107	0.615381844
0.193120613	0.616625804
0.194103531	0.618005814
0.194891573	0.619108072
0.195878874	0.620483863
0.196868599	0.621857292
0.197860738	0.623228346
0.198656134	0.624323404
0.199652599	0.625690151
0.200651454	0.627054488
0.201552433	0.628280282
0.202555806	0.629640005
0.203360158	0.630725956
0.204367781	0.632081266
0.205377752	0.633434109
0.206390063	0.634784471
0.207201540	0.635862902
0.208218038	0.637208771
0.209236850	0.638552127
0.210257966	0.639892959
0.211076461	0.640963735
0.212101700	0.642299994
0.213129217	0.643633699
0.214159001	0.644964836
0.214984405	0.646027825
0.216018247	0.647354314
0.217054329	0.648678207
0.218092643	0.649999491
0.218924842	0.651054569
0.219967146	0.652371133
0.221011652	0.653685060
0.222058351	0.654996339
0.222897231	0.656043386
0.223947852	0.657349875
0.225000637	0.658653689
0.226055576	0.659954818
0.227112658	0.661253252
0.227959809	0.662289990
0.229020724	0.663583550
0.230083753	0.664874388
0.231148886	0.666162497
0.232002447	0.667190949
0.233071340	0.668474120
0.234142307	0.669754535
0.235215338	0.671032186
0.236290420	0.672307064
0.237151904	0.673324902
0.238230653	0.674594766
0.239311425	0.675861834
0.240394207	0.677126097
0.241478989	0.678387546
0.242348193	0.679394613
0.243436547	0.680650978
0.244526869	0.681904507
0.245619148	0.683155193
0.246713373	0.684403027
0.247809533	0.685648003
0.248687793	0.686641860
0.249787406	0.687881673
0.250888923	0.689118605
0.251992330	0.690352652
0.253097617	0.691583805
0.254204772	0.692812059
0.255091779	0.693792509
0.256202267	0.695015524
0.257314590	0.696235621
0.258428737	0.697452793
0.259544695	0.698667032
0.260662453	0.699878334
0.261781999	0.701086691
0.262678860	0.702051194
0.263801594	0.703254236
0.264926083	0.704454317
0.266052313	0.705651431
0.267180274	0.706845573
0.268309953	0.708036736
0.269441338	0.709224916
0.270461002	0.710291690
0.271595594	0.711474187
0.272731857	0.712653684
0.273869778	0.713830178
0.275009344	0.715003662
0.275922119	0.715940223
0.277064616	0.717108280
0.278208725	0.718273314
0.279354432	0.719435322
0.280501725	0.720594298
0.281650592	0.721750238
0.282801019	0.722903139
0.283952995	0.724052995
0.285106506	0.725199803
0.286261540	0.726343559
0.287418085	0.727484258
0.288576126	0.728621898
0.289503573	0.729529749
0.290664278	0.730661871
0.291826445	0.731790924
0.292990060	0.732916904
0.294155112	0.734039807
0.295321587	0.735159629
0.296489471	0.736276369
0.297658754	0.737390023
0.298829420	0.738500587
0.300001457	0.739608060
0.301174853	0.740712438
0.302349594	0.741813719
0.303525667	0.742911900
0.304703059	0.744006979
0.305881757	0.745098953
0.307061747	0.746187821
0.308243017	0.747273579
0.309425554	0.748356226
0.310609344	0.749435759
0.311794374	0.750512178
0.312980630	0.751585479
0.314168101	0.752655662
0.315356771	0.753722724
0.316546628	0.754786665
0.317737659	0.755847482
0.318929850	0.756905174
0.320123189	0.757959740
0.321317661	0.759011179
0.322513253	0.760059489
0.323709952	0.761104670
0.324907744	0.762146721
0.326106617	0.763185640
0.327306556	0.764221428
0.328507548	0.765254082
0.329709580	0.766283603
0.330912638	0.767309990
0.332116709	0.768333243
0.333563001	0.769557084
0.334769253	0.770573440
0.335976474	0.771586660
0.337184652	0.772596746
0.338393772	0.773603696
0.339603821	0.774607511
0.340814786	0.775608190
0.342026652	0.776605735
0.343239407	0.777600145
0.344453037	0.778591421
0.345667528	0.779579563
0.347126125	0.780761269
0.348342463	0.781742519
0.349559619	0.782720636
0.350777579	0.783695623
0.351996331	0.784667479
0.353215859	0.785636206
0.354436151	0.786601804
0.355901579	0.787756465
0.357123503	0.788715185
0.358346146	0.789670781
0.359569497	0.790623253
0.360793540	0.791572603
0.362018262	0.792518832
0.363488896	0.793650260
0.364715065	0.794589630
0.365941870	0.795525884
0.367169297	0.796459025
0.368397332	0.797389054
0.369625963	0.798315973
0.371101176	0.799424241
0.372331068	0.800344325
0.373561511	0.801261305
0.374792493	0.802175184
0.376270453	0.803267815
0.377502571	0.804174879
0.378735184	0.805078849
0.379968278	0.805979727
0.381201839	0.806877517
0.382682802	0.807950856
0.383917346	0.808841858
0.385152314	0.809729780
0.386387693	0.810614625
0.387870762	0.811672443
0.389106998	0.812550526
0.390343602	0.813425540
0.391828085	0.814471575
0.393065451	0.815339849
0.394303143	0.816205064
0.395541146	0.817067224
0.397027234	0.818097850
0.398265876	0.818953299
0.399504788	0.819805703
0.400991908	0.820824636
0.402231365	0.821670354
0.403471047	0.822513038
0.404959038	0.823520321
0.406199172	0.824356344
0.407439490	0.825189345
0.408928187	0.826185023
0.410168863	0.827011389
0.411409681	0.827834746
0.412898923	0.828818867
0.414140006	0.829635617
0.415629528	0.830611821
0.416870814	0.831421984
0.418112171	0.832229159
0.419601965	0.833193890
0.420843432	0.833994507
0.422333321	0.834951381
0.423574835	0.835745462
0.424816350	0.836536579
0.426306241	0.837482070
0.427547712	0.838266682
0.429037513	0.839204380
0.430278878	0.839982509
0.431768515	0.840912441
0.433009711	0.841684109
0.434499108	0.842606302
0.435740075	0.843371533
0.437229159	0.844286016
0.438469833	0.845044834
0.439958531	0.845951634
0.441198853	0.846704063
0.442687090	0.847603210
0.443926998	0.848349274
0.445414702	0.849240798
0.446654135	0.849980522
0.448141234	0.850864453
0.449380133	0.851597863
0.450866553	0.852474231
0.452104857	0.853201352
0.453590528	0.854070189
0.454828177	0.854791048
0.456313027	0.855652386
0.457797399	0.856509646
0.459033920	0.857220879
0.460517361	0.858070689
0.461753077	0.858775728
0.463235518	0.859618121
0.464717382	0.860456483
0.465951739	0.861152003
0.467432495	0.861982999
0.468912616	0.862809991
0.470145476	0.863496059
0.471624381	0.864315739
0.473102594	0.865131444
0.474333819	0.865808128
0.475810711	0.866616573
0.477286852	0.867421073
0.478516308	0.868088443
0.479991023	0.868885738
